Product_ID,Product_Name,Category,Price,Units_Sold,Revenue,Competitor_Name,Market_Share_%,Marketing_Strategy,Top_Social_Media,Current_Trends,Customer_Rating
2407,Cutlery Set,Kitchenware,258.7,3068,422745.36,Herman Miller,14.05,Free shipping,Pinterest,Maximalism,1.7
2408,Picture Frame,Decor Accessories,760.77,2134,216491.11,Pier 1 Imports,9.23,Eco-friendly products,YouTube,Maximalism,2.2
2409,Table Lamp,Lighting,850.31,3100,113645.23,Arhaus,11.96,Free shipping,Pinterest,Sustainable,1.8
2410,Area Rug,Textiles,216.16,1529,333663.69,LuxDeco,13.45,Seasonal sales,Twitter,Bold Colors,3.3
2411,Wall Sconce,Lighting,884.19,72,473594.9,DFS,5.28,Seasonal sales,Instagram,Maximalism,3.9
2412,Clock,Decor Accessories,366.34,1799,483641.59,Blu Dot,1.28,Custom designs,Instagram,Vintage,4.7
2413,Area Rug,Textiles,577.27,4366,438598.09,Zara Home,11.96,Discounts,Twitter,Tech Integration,3.9
2414,Curtains,Textiles,329.64,3374,256665.55,Bob’s Discount Furniture,10.27,Custom designs,Instagram,Minimalism,3.1
2415,Candle Holder,Decor Accessories,226.15,2769,180682.07,Havertys,10.4,Seasonal sales,Pinterest,Vintage,2.0
2416,Canvas Painting,Wall Art,884.18,4165,178749.66,Amazon Basics,1.59,Custom designs,Facebook,Vintage,1.2
2417,Bedspread,Textiles,680.3,1971,232939.06,DFS,8.64,Eco-friendly products,Facebook,Vintage,3.6
2418,Wardrobe,Furniture,605.34,1196,304549.46,Value City Furniture,14.72,Discounts,Facebook,Tech Integration,1.7
2419,Picture Frame,Decor Accessories,646.58,2345,102217.61,Made.com,10.27,Free shipping,Instagram,Sustainable,4.2
2420,Sculpture,Decor Accessories,876.94,2393,474291.11,Ligne Roset,3.9,Discounts,Twitter,Sustainable,2.1
2421,Floor Lamp,Lighting,17.56,3091,436015.22,Design Within Reach,6.01,Custom designs,Instagram,Tech Integration,2.6
2422,Metal Wall Art,Wall Art,136.53,4208,195663.8,Pottery Barn,3.22,Discounts,Instagram,Sustainable,2.5
2423,Tapestry,Wall Art,251.88,4524,119752.0,DFS,12.47,Seasonal sales,Instagram,Minimalism,4.6
2424,Sculpture,Decor Accessories,612.54,1323,421242.25,Jonathan Adler,5.09,Eco-friendly products,YouTube,Sustainable,3.9
2425,Tapestry,Wall Art,99.1,4363,25773.81,Room & Board,7.73,Free shipping,Twitter,Maximalism,1.6
2426,Cushion Cover,Textiles,231.62,2108,406961.04,La-Z-Boy,6.75,Custom designs,Facebook,Maximalism,4.3
2427,Framed Print,Wall Art,587.53,4927,84215.22,Wayfair,8.62,Free shipping,Twitter,Sustainable,4.6
2428,Sculpture,Decor Accessories,75.66,2118,139084.66,Arhaus,13.21,Discounts,Pinterest,Maximalism,1.8
2429,Canvas Painting,Wall Art,905.61,4230,410135.66,La-Z-Boy,10.73,Seasonal sales,YouTube,Bold Colors,1.5
2430,Clock,Decor Accessories,631.45,662,488236.13,The Range,11.98,Exclusive collections,Instagram,Sustainable,3.3
2431,Wall Sconce,Lighting,418.98,1451,379009.43,Anthropologie,1.13,Discounts,Pinterest,Sustainable,3.0
2432,Area Rug,Textiles,37.83,4990,35572.94,Etsy,12.68,Free shipping,Twitter,Vintage,2.2
2433,Metal Wall Art,Wall Art,275.25,703,110735.88,RH (Restoration Hardware),10.89,Custom designs,Twitter,Sustainable,1.4
2434,Cushion Cover,Textiles,261.57,1971,189374.86,Furniture Village,3.71,Custom designs,YouTube,Bold Colors,3.9
2435,Floor Lamp,Lighting,441.68,1530,197315.15,The Range,8.16,Seasonal sales,Facebook,Bold Colors,2.1
2436,Vase,Decor Accessories,394.43,727,426715.1,The Range,9.28,Seasonal sales,YouTube,Bold Colors,1.5
2437,Candle Holder,Decor Accessories,847.37,692,162897.3,Overstock,5.52,Eco-friendly products,YouTube,Vintage,4.8
2438,Tapestry,Wall Art,441.13,3649,16343.68,Houzz,3.01,Eco-friendly products,Twitter,Bold Colors,4.3
2439,Throw Blanket,Textiles,378.01,994,191930.87,Wayfair,2.21,Discounts,Facebook,Sustainable,4.9
2440,Metal Wall Art,Wall Art,836.01,4968,264547.1,World Market,14.09,Discounts,YouTube,Bold Colors,2.5
2441,Cutlery Set,Kitchenware,280.68,392,8714.92,Birch Lane,9.01,Free shipping,Facebook,Minimalism,1.8
2442,Framed Print,Wall Art,395.09,147,266535.83,Williams-Sonoma,12.1,Exclusive collections,Twitter,Tech Integration,3.7
2443,Coffee Table,Furniture,612.62,796,168281.64,Design Within Reach,2.53,Eco-friendly products,Pinterest,Bold Colors,2.7
2444,Dining Table,Furniture,75.84,3717,375369.05,Birch Lane,13.84,Discounts,Pinterest,Maximalism,4.7
2445,Storage Jar,Kitchenware,434.88,1661,249023.28,Room & Board,7.69,Free shipping,Facebook,Bold Colors,2.4
2446,Picture Frame,Decor Accessories,766.4,1049,189050.3,Room & Board,2.45,Free shipping,YouTube,Vintage,3.4
2447,Wall Sconce,Lighting,507.52,3675,302575.56,Furniture Village,3.36,Seasonal sales,Instagram,Tech Integration,3.1
2448,Picture Frame,Decor Accessories,753.05,592,20771.72,BoConcept,10.53,Custom designs,Instagram,Sustainable,3.3
2449,Picture Frame,Decor Accessories,524.72,2150,125222.1,Houzz,3.58,Custom designs,Instagram,Maximalism,2.5
2450,Cutlery Set,Kitchenware,722.05,1822,362901.08,Living Spaces,5.2,Custom designs,Twitter,Tech Integration,1.0
2451,Wall Sconce,Lighting,151.69,3186,217251.79,Made.com,1.64,Custom designs,YouTube,Maximalism,4.6
2452,Sofa Set,Furniture,720.41,2062,143435.05,Living Spaces,3.73,Eco-friendly products,Pinterest,Vintage,2.3
2453,Table Lamp,Lighting,226.31,1653,20339.09,DFS,9.64,Seasonal sales,Facebook,Maximalism,2.0
2454,Bedspread,Textiles,393.26,1008,65365.8,Swoon,6.75,Custom designs,Twitter,Tech Integration,2.8
2455,Cushion Cover,Textiles,89.13,55,27012.42,CB2,14.96,Custom designs,Twitter,Sustainable,1.6
2456,Table Lamp,Lighting,186.48,3700,93375.92,Swoon,8.06,Exclusive collections,Twitter,Bold Colors,3.0
2457,Throw Blanket,Textiles,529.98,2236,155139.27,Studio McGee,3.15,Discounts,YouTube,Bold Colors,4.5
2458,Bookshelf,Furniture,702.58,154,10607.15,Design Within Reach,10.6,Eco-friendly products,Instagram,Vintage,3.2
2459,Bedspread,Textiles,800.3,1209,102659.14,La-Z-Boy,11.9,Free shipping,Twitter,Maximalism,2.6
2460,Vase,Decor Accessories,332.53,3158,404045.09,Urban Outfitters,4.95,Discounts,Facebook,Maximalism,4.7
2461,Storage Jar,Kitchenware,869.56,657,400043.67,Loaf,8.07,Discounts,Twitter,Vintage,2.5
2462,Candle Holder,Decor Accessories,822.34,640,295809.19,Living Spaces,1.04,Seasonal sales,Pinterest,Bold Colors,2.9
2463,Serving Tray,Kitchenware,833.62,522,402393.25,LuxDeco,7.21,Exclusive collections,YouTube,Tech Integration,3.6
2464,Picture Frame,Decor Accessories,967.19,2330,400214.65,Pier 1 Imports,8.5,Seasonal sales,YouTube,Tech Integration,1.3
2465,Dining Table,Furniture,451.77,2667,353432.86,Arhaus,9.42,Free shipping,Twitter,Sustainable,4.9
2466,Metal Wall Art,Wall Art,51.77,669,197198.14,Wayfair,6.92,Eco-friendly products,Pinterest,Vintage,2.6
2467,Canvas Painting,Wall Art,816.04,1171,15028.65,Serena & Lily,11.43,Eco-friendly products,Instagram,Vintage,1.6
2468,Bedspread,Textiles,988.14,1455,467386.64,West Elm,2.62,Custom designs,YouTube,Maximalism,1.2
2469,Clock,Decor Accessories,246.66,1969,48006.59,Amazon Basics,9.29,Exclusive collections,Pinterest,Maximalism,2.5
2470,Dinnerware,Kitchenware,157.99,1103,334041.27,Pottery Barn,2.71,Free shipping,Twitter,Sustainable,3.5
2471,Tapestry,Wall Art,982.88,2614,331154.74,Havertys,2.21,Seasonal sales,Twitter,Tech Integration,3.0
2472,Area Rug,Textiles,109.64,4918,17377.77,BoConcept,4.18,Free shipping,Twitter,Vintage,1.5
2473,Throw Blanket,Textiles,251.45,3893,40473.86,Kirkland’s,2.2,Custom designs,Instagram,Maximalism,1.3
2474,Bedspread,Textiles,969.67,1594,497625.54,One Kings Lane,3.23,Custom designs,Pinterest,Tech Integration,1.5
2475,Curtains,Textiles,681.85,4758,294173.79,Crate & Barrel,10.39,Custom designs,YouTube,Maximalism,2.0
2476,Pendant Lamp,Lighting,163.93,4640,477269.85,Habitat,8.49,Custom designs,Twitter,Sustainable,4.0
2477,Chandelier,Lighting,743.68,3134,55233.77,Overstock,13.22,Free shipping,YouTube,Bold Colors,4.0
2478,Table Lamp,Lighting,523.74,4066,423005.92,Pottery Barn,7.95,Eco-friendly products,Instagram,Tech Integration,1.5
2479,Clock,Decor Accessories,780.17,1137,155624.29,Design Within Reach,6.2,Seasonal sales,YouTube,Maximalism,1.3
2480,Picture Frame,Decor Accessories,414.3,3622,54544.84,Williams-Sonoma,5.66,Discounts,Twitter,Tech Integration,4.7
2481,Table Lamp,Lighting,91.39,1737,174900.12,LuxDeco,12.96,Seasonal sales,Twitter,Minimalism,3.8
2482,Candle Holder,Decor Accessories,48.13,1710,118241.19,Design Within Reach,3.16,Seasonal sales,YouTube,Maximalism,1.5
2483,Cushion Cover,Textiles,56.94,3523,466193.43,World Market,5.76,Free shipping,Instagram,Sustainable,1.0
2484,Canvas Painting,Wall Art,101.7,301,446846.2,Ligne Roset,7.25,Exclusive collections,YouTube,Maximalism,2.4
2485,Coffee Table,Furniture,199.67,4679,470164.75,Urban Outfitters,4.27,Discounts,Twitter,Sustainable,3.4
2486,Pendant Lamp,Lighting,655.22,1123,170290.6,Living Spaces,14.99,Eco-friendly products,Twitter,Sustainable,3.5
2487,Framed Print,Wall Art,546.66,3059,102592.34,Pier 1 Imports,4.09,Eco-friendly products,Pinterest,Maximalism,1.2
2488,Bedspread,Textiles,811.78,276,90528.04,World Market,14.04,Seasonal sales,Instagram,Bold Colors,2.2
2489,Bookshelf,Furniture,90.47,3683,240787.81,DFS,1.12,Seasonal sales,Twitter,Bold Colors,5.0
2490,Coffee Table,Furniture,874.5,3966,171229.89,IKEA,6.47,Exclusive collections,Facebook,Maximalism,1.2
2491,Serving Tray,Kitchenware,687.73,4299,374204.05,BoConcept,2.83,Seasonal sales,Instagram,Bold Colors,1.5
2492,Vase,Decor Accessories,939.92,3679,66777.39,Urban Outfitters,7.7,Eco-friendly products,Facebook,Sustainable,2.3
2493,Bookshelf,Furniture,924.05,480,78497.62,Etsy,1.09,Seasonal sales,Instagram,Maximalism,1.1
2494,Wardrobe,Furniture,758.16,4868,433207.63,Urban Outfitters,14.06,Custom designs,Twitter,Sustainable,1.6
2495,Bookshelf,Furniture,260.15,1141,378010.28,BoConcept,4.32,Free shipping,Twitter,Vintage,2.6
2496,Sofa Set,Furniture,811.37,653,46552.15,Design Within Reach,14.49,Custom designs,YouTube,Sustainable,3.6
2497,Floor Lamp,Lighting,280.6,4350,184488.76,Target,9.62,Exclusive collections,Instagram,Minimalism,3.3
2498,Cushion Cover,Textiles,668.02,4281,454409.07,Etsy,12.85,Seasonal sales,Twitter,Tech Integration,2.3
2499,Metal Wall Art,Wall Art,388.24,1566,453390.41,Zara Home,2.96,Exclusive collections,Instagram,Bold Colors,2.5
2500,Area Rug,Textiles,195.71,2542,208968.9,Habitat,12.84,Exclusive collections,Facebook,Minimalism,2.9
2501,Cookware,Kitchenware,246.0,2234,110058.42,DFS,5.11,Seasonal sales,Twitter,Tech Integration,3.4
2502,Framed Print,Wall Art,769.42,3143,138921.63,AllModern,7.26,Custom designs,YouTube,Tech Integration,3.8
2503,Coffee Table,Furniture,59.49,2501,9657.18,DFS,8.96,Eco-friendly products,Pinterest,Minimalism,4.0
2504,Cutlery Set,Kitchenware,107.47,3733,340375.45,Zara Home,4.55,Custom designs,Twitter,Minimalism,1.1
2505,Throw Blanket,Textiles,712.42,4555,48108.41,Havertys,12.38,Custom designs,Twitter,Maximalism,4.6
2506,Vase,Decor Accessories,258.97,1216,127735.27,Williams-Sonoma,1.52,Custom designs,Twitter,Minimalism,4.0
2507,Framed Print,Wall Art,255.82,1208,270516.57,The Range,2.86,Eco-friendly products,Instagram,Sustainable,3.1
2508,Framed Print,Wall Art,240.52,4231,7086.55,IKEA,2.94,Discounts,Pinterest,Maximalism,1.0
2509,Coffee Table,Furniture,551.42,4388,139808.48,DFS,11.47,Discounts,Twitter,Sustainable,4.6
2510,Chandelier,Lighting,43.69,505,415748.43,Urban Outfitters,10.05,Exclusive collections,Pinterest,Bold Colors,3.9
2511,Coffee Table,Furniture,425.91,4312,109153.34,Anthropologie,3.34,Eco-friendly products,Instagram,Maximalism,4.2
2512,Sculpture,Decor Accessories,501.78,4423,199628.9,Herman Miller,5.13,Eco-friendly products,Twitter,Minimalism,2.8
2513,Bookshelf,Furniture,591.76,801,374506.81,Zara Home,13.11,Eco-friendly products,Pinterest,Minimalism,1.6
2514,Bookshelf,Furniture,740.56,474,434020.92,Target,7.56,Discounts,Pinterest,Minimalism,1.9
2515,Dinnerware,Kitchenware,713.63,893,450492.35,Herman Miller,9.43,Free shipping,Twitter,Minimalism,2.4
2516,Dinnerware,Kitchenware,351.49,4152,264011.73,Studio McGee,2.05,Custom designs,YouTube,Sustainable,2.0
2517,Wall Sconce,Lighting,552.39,2522,222165.49,Kirkland’s,9.83,Eco-friendly products,Facebook,Bold Colors,2.0
2518,Wardrobe,Furniture,326.86,358,55851.92,World Market,9.97,Discounts,Pinterest,Maximalism,2.4
2519,Bookshelf,Furniture,271.87,219,245558.96,Crate & Barrel,4.22,Seasonal sales,YouTube,Bold Colors,1.5
2520,Bookshelf,Furniture,91.43,265,145718.51,Design Within Reach,12.77,Seasonal sales,YouTube,Maximalism,2.4
2521,Pendant Lamp,Lighting,289.36,159,487422.71,Serena & Lily,13.75,Discounts,Facebook,Maximalism,3.6
2522,Storage Jar,Kitchenware,655.29,680,370864.65,Home Depot,2.86,Exclusive collections,Facebook,Sustainable,3.6
2523,Clock,Decor Accessories,822.6,1688,202948.36,Kirkland’s,8.68,Eco-friendly products,YouTube,Minimalism,1.6
2524,Poster,Wall Art,279.87,3970,470100.14,Anthropologie,9.21,Custom designs,Instagram,Vintage,3.4
2525,Tapestry,Wall Art,895.94,4917,236505.39,Room & Board,7.15,Discounts,YouTube,Bold Colors,3.8
2526,Coffee Table,Furniture,82.93,629,295989.84,AllModern,3.35,Exclusive collections,YouTube,Maximalism,4.9
2527,Pendant Lamp,Lighting,768.26,2629,355562.29,Article,6.01,Exclusive collections,YouTube,Maximalism,3.9
2528,Floor Lamp,Lighting,449.88,3884,120925.88,Etsy,5.07,Discounts,Facebook,Tech Integration,3.2
2529,Storage Jar,Kitchenware,287.37,1871,194735.88,Bob’s Discount Furniture,8.89,Exclusive collections,Facebook,Minimalism,3.5
2530,Sculpture,Decor Accessories,352.41,1990,437645.99,Williams-Sonoma,9.27,Eco-friendly products,Twitter,Minimalism,2.7
2531,Sofa Set,Furniture,651.41,190,191100.27,Wayfair,8.97,Custom designs,Pinterest,Bold Colors,2.7
2532,Sofa Set,Furniture,227.92,3736,393891.91,LuxDeco,5.82,Eco-friendly products,Twitter,Maximalism,3.4
2533,Cookware,Kitchenware,50.25,3368,460443.46,Loaf,12.2,Discounts,Pinterest,Tech Integration,1.9
2534,Dinnerware,Kitchenware,120.7,3363,156417.68,Williams-Sonoma,9.8,Seasonal sales,Twitter,Maximalism,4.6
2535,Clock,Decor Accessories,781.91,4895,451143.21,IKEA,13.03,Discounts,Pinterest,Vintage,3.2
2536,Curtains,Textiles,46.53,870,96142.96,Serena & Lily,4.14,Exclusive collections,Pinterest,Bold Colors,1.5
2537,Vase,Decor Accessories,956.84,1076,268658.28,DFS,14.63,Custom designs,Instagram,Bold Colors,4.7
2538,Vase,Decor Accessories,189.37,3484,464518.59,DFS,14.29,Exclusive collections,Instagram,Vintage,3.2
2539,Floor Lamp,Lighting,694.19,1420,499018.15,Wayfair,2.78,Free shipping,Facebook,Vintage,4.7
2540,Sculpture,Decor Accessories,187.35,133,66364.67,IKEA,8.3,Eco-friendly products,YouTube,Bold Colors,3.7
2541,Bedspread,Textiles,302.86,4793,25923.8,Herman Miller,8.9,Exclusive collections,Facebook,Maximalism,1.9
2542,Cushion Cover,Textiles,559.93,1984,259350.95,Overstock,10.61,Free shipping,YouTube,Sustainable,3.6
2543,Chandelier,Lighting,111.9,2980,479247.21,Ligne Roset,7.39,Discounts,Instagram,Vintage,4.4
2544,Clock,Decor Accessories,901.28,855,54091.48,Pier 1 Imports,8.61,Custom designs,Pinterest,Sustainable,1.9
2545,Dining Table,Furniture,353.35,560,331220.22,La-Z-Boy,12.0,Free shipping,Twitter,Minimalism,3.8
2546,Dining Table,Furniture,23.83,3784,393401.46,Studio McGee,3.5,Free shipping,Facebook,Bold Colors,1.0
2547,Pendant Lamp,Lighting,969.03,770,379900.78,IKEA,6.64,Custom designs,Pinterest,Vintage,2.2
2548,Floor Lamp,Lighting,370.09,4132,409999.94,BoConcept,8.66,Free shipping,YouTube,Vintage,4.9
2549,Cushion Cover,Textiles,70.13,3550,29152.28,Joybird,3.56,Seasonal sales,Pinterest,Minimalism,1.6
2550,Bookshelf,Furniture,960.08,1340,212908.67,Crate & Barrel,1.05,Free shipping,Twitter,Minimalism,5.0
2551,Cushion Cover,Textiles,522.27,139,415250.21,Pottery Barn,9.28,Discounts,YouTube,Vintage,1.7
2552,Wardrobe,Furniture,588.84,202,23376.4,La-Z-Boy,2.79,Exclusive collections,Twitter,Maximalism,2.6
2553,Pendant Lamp,Lighting,517.22,2489,54794.28,LuxDeco,1.5,Free shipping,Twitter,Minimalism,2.4
2554,Dining Table,Furniture,992.73,4542,478580.52,Article,9.03,Eco-friendly products,Instagram,Vintage,4.7
2555,Candle Holder,Decor Accessories,859.83,528,255284.13,West Elm,11.65,Eco-friendly products,Twitter,Tech Integration,2.3
2556,Sculpture,Decor Accessories,287.46,3445,399109.04,Birch Lane,9.93,Custom designs,Pinterest,Vintage,2.9
2557,Candle Holder,Decor Accessories,397.16,1352,95898.78,Furniture Village,3.98,Free shipping,YouTube,Maximalism,4.2
2558,Floor Lamp,Lighting,730.45,1517,173205.49,Amazon Basics,13.23,Eco-friendly products,YouTube,Maximalism,4.9
2559,Sculpture,Decor Accessories,851.46,1067,96420.33,West Elm,8.11,Discounts,YouTube,Tech Integration,3.8
2560,Vase,Decor Accessories,112.9,201,101922.5,BoConcept,7.23,Free shipping,Instagram,Bold Colors,3.5
2561,Vase,Decor Accessories,835.18,26,288050.63,Swoon,10.78,Seasonal sales,Facebook,Maximalism,3.8
2562,Storage Jar,Kitchenware,563.25,4390,100598.11,Living Spaces,3.4,Discounts,Facebook,Minimalism,1.7
2563,Area Rug,Textiles,892.46,3247,15841.91,West Elm,1.22,Free shipping,Facebook,Bold Colors,4.4
2564,Chandelier,Lighting,270.01,4337,229650.73,DFS,10.88,Eco-friendly products,Pinterest,Minimalism,3.3
2565,Floor Lamp,Lighting,943.56,2393,148294.44,Herman Miller,13.49,Free shipping,Twitter,Bold Colors,4.4
2566,Candle Holder,Decor Accessories,125.64,4845,387651.9,Studio McGee,11.55,Eco-friendly products,Pinterest,Vintage,3.4
2567,Picture Frame,Decor Accessories,686.5,836,307015.66,Havertys,13.03,Exclusive collections,Pinterest,Maximalism,3.3
2568,Framed Print,Wall Art,902.13,36,416295.22,Etsy,9.27,Free shipping,YouTube,Vintage,1.3
2569,Wall Sconce,Lighting,94.5,4789,436661.89,Loaf,8.73,Discounts,Twitter,Vintage,2.4
2570,Cushion Cover,Textiles,778.39,4523,490361.52,Crate & Barrel,2.16,Custom designs,Facebook,Minimalism,4.8
2571,Cookware,Kitchenware,143.79,2955,184587.9,Ashley Furniture,4.29,Eco-friendly products,Pinterest,Minimalism,3.1
2572,Storage Jar,Kitchenware,532.64,4581,217002.55,Article,3.3,Seasonal sales,Facebook,Tech Integration,2.6
2573,Poster,Wall Art,786.53,219,302872.35,Room & Board,5.01,Discounts,Pinterest,Sustainable,4.7
2574,Framed Print,Wall Art,215.62,2208,167565.37,BoConcept,11.03,Custom designs,YouTube,Maximalism,2.5
2575,Serving Tray,Kitchenware,153.58,1350,188772.79,Living Spaces,10.1,Free shipping,Instagram,Sustainable,3.0
2576,Wall Sconce,Lighting,423.27,821,330452.19,Zara Home,7.09,Discounts,Instagram,Bold Colors,1.3
2577,Throw Blanket,Textiles,555.49,3201,395801.59,Overstock,8.39,Eco-friendly products,Facebook,Sustainable,2.9
2578,Cookware,Kitchenware,190.17,1612,433865.91,Habitat,12.9,Seasonal sales,YouTube,Minimalism,4.4
2579,Canvas Painting,Wall Art,166.45,3232,164875.22,Design Within Reach,13.11,Eco-friendly products,Twitter,Bold Colors,4.4
2580,Picture Frame,Decor Accessories,95.96,4006,402267.32,Houzz,1.08,Seasonal sales,Pinterest,Bold Colors,1.6
2581,Candle Holder,Decor Accessories,864.39,4968,259086.54,Studio McGee,8.49,Exclusive collections,Pinterest,Sustainable,1.6
2582,Pendant Lamp,Lighting,565.86,3812,316926.4,Studio McGee,8.88,Free shipping,Instagram,Bold Colors,2.0
2583,Picture Frame,Decor Accessories,735.59,2315,123096.37,Anthropologie,1.02,Free shipping,YouTube,Maximalism,4.2
2584,Wall Sconce,Lighting,342.38,874,395153.81,Swoon,13.97,Custom designs,Pinterest,Maximalism,1.9
2585,Metal Wall Art,Wall Art,46.99,2780,19860.19,Zara Home,4.44,Discounts,YouTube,Vintage,4.3
2586,Sculpture,Decor Accessories,403.85,851,404762.95,Ashley Furniture,3.06,Custom designs,YouTube,Vintage,3.9
2587,Bedspread,Textiles,436.5,209,143774.9,Serena & Lily,4.38,Seasonal sales,Twitter,Tech Integration,4.4
2588,Picture Frame,Decor Accessories,818.19,1063,131957.19,Serena & Lily,14.32,Seasonal sales,Twitter,Bold Colors,3.9
2589,Table Lamp,Lighting,649.99,323,422687.96,La-Z-Boy,14.09,Eco-friendly products,Pinterest,Bold Colors,1.3
2590,Wardrobe,Furniture,233.07,448,175523.74,Loaf,6.83,Custom designs,Twitter,Vintage,3.6
2591,Chandelier,Lighting,413.82,1302,218911.61,La-Z-Boy,2.19,Seasonal sales,Instagram,Bold Colors,1.7
2592,Dining Table,Furniture,930.26,1417,435781.47,Houzz,7.99,Discounts,Instagram,Maximalism,4.1
2593,Tapestry,Wall Art,83.97,1666,10509.28,Pier 1 Imports,6.15,Free shipping,Facebook,Bold Colors,4.3
2594,Dinnerware,Kitchenware,427.61,3618,26064.56,Target,9.31,Exclusive collections,Facebook,Tech Integration,2.4
2595,Pendant Lamp,Lighting,867.78,299,47918.88,Loaf,10.64,Exclusive collections,Instagram,Minimalism,1.2
2596,Storage Jar,Kitchenware,986.02,2838,492812.21,Ashley Furniture,9.55,Custom designs,Pinterest,Sustainable,4.6
2597,Bookshelf,Furniture,169.1,259,230190.93,Home Depot,8.35,Custom designs,Twitter,Minimalism,3.7
2598,Bookshelf,Furniture,734.22,2889,79186.25,Furniture Village,5.62,Custom designs,Instagram,Minimalism,3.9
2599,Cushion Cover,Textiles,207.21,1907,372425.07,Joybird,1.11,Eco-friendly products,YouTube,Minimalism,2.4
2600,Coffee Table,Furniture,214.86,606,288943.02,Wayfair,7.85,Free shipping,Instagram,Minimalism,4.1
